product_id,location,stock_level,daily_sales,expiry_days,lead_time_days,timestamp
AZI250,Central_Warehouse,295,55,89,7,2024-04-12
DOL650,Central_Warehouse,365,86,63,7,2024-04-12
PAN040,Central_Warehouse,526,53,334,7,2024-04-12
ASP075,Central_Warehouse,434,56,251,7,2024-04-12
PCM001,Central_Warehouse,918,100,73,7,2024-04-13
AMX500,Central_Warehouse,634,64,34,7,2024-04-13
IBU400,Central_Warehouse,613,65,250,7,2024-04-13
MET850,Central_Warehouse,980,66,35,7,2024-04-13
CTZ010,Central_Warehouse,398,64,135,7,2024-04-13
OMP020,Central_Warehouse,966,65,165,7,2024-04-13
AZI250,Central_Warehouse,376,64,298,7,2024-04-13
DOL650,Central_Warehouse,496,107,175,7,2024-04-13
PAN040,Central_Warehouse,727,67,295,7,2024-04-13
ASP075,Central_Warehouse,180,64,127,7,2024-04-13
PCM001,Central_Warehouse,692,99,209,7,2024-04-14
AMX500,Central_Warehouse,919,66,240,7,2024-04-14
IBU400,Central_Warehouse,646,63,79,7,2024-04-14
MET850,Central_Warehouse,845,67,173,7,2024-04-14
CTZ010,Central_Warehouse,320,63,358,7,2024-04-14
OMP020,Central_Warehouse,544,62,93,7,2024-04-14
AZI250,Central_Warehouse,675,63,86,7,2024-04-14
DOL650,Central_Warehouse,993,103,323,7,2024-04-14
PAN040,Central_Warehouse,308,64,87,7,2024-04-14
ASP075,Central_Warehouse,425,64,315,7,2024-04-14
PCM001,Central_Warehouse,602,74,77,7,2024-04-15
AMX500,Central_Warehouse,629,51,159,7,2024-04-15
IBU400,Central_Warehouse,483,49,101,7,2024-04-15
MET850,Central_Warehouse,138,50,327,7,2024-04-15
CTZ010,Central_Warehouse,705,48,217,7,2024-04-15
OMP020,Central_Warehouse,615,48,329,7,2024-04-15
AZI250,Central_Warehouse,581,48,146,7,2024-04-15
DOL650,Central_Warehouse,391,75,149,7,2024-04-15
PAN040,Central_Warehouse,434,48,180,7,2024-04-15
ASP075,Central_Warehouse,496,47,112,7,2024-04-15
PCM001,Central_Warehouse,408,87,107,7,2024-04-16
AMX500,Central_Warehouse,567,53,363,7,2024-04-16
IBU400,Central_Warehouse,105,56,230,7,2024-04-16
MET850,Central_Warehouse,961,56,233,7,2024-04-16
CTZ010,Central_Warehouse,957,51,96,7,2024-04-16
OMP020,Central_Warehouse,302,54,345,7,2024-04-16
AZI250,Central_Warehouse,623,54,153,7,2024-04-16
DOL650,Central_Warehouse,316,89,168,7,2024-04-16
PAN040,Central_Warehouse,407,54,252,7,2024-04-16
ASP075,Central_Warehouse,779,52,94,7,2024-04-16
PCM001,Central_Warehouse,257,82,166,7,2024-04-17
AMX500,Central_Warehouse,629,52,123,7,2024-04-17
IBU400,Central_Warehouse,877,52,350,7,2024-04-17
MET850,Central_Warehouse,695,56,286,7,2024-04-17
CTZ010,Central_Warehouse,357,53,334,7,2024-04-17
OMP020,Central_Warehouse,285,54,271,7,2024-04-17
AZI250,Central_Warehouse,693,56,76,7,2024-04-17
DOL650,Central_Warehouse,957,89,93,7,2024-04-17
PAN040,Central_Warehouse,615,51,157,7,2024-04-17
ASP075,Central_Warehouse,716,55,53,7,2024-04-17
PCM001,Central_Warehouse,282,83,48,7,2024-04-18
AMX500,Central_Warehouse,843,55,39,7,2024-04-18
IBU400,Central_Warehouse,507,52,141,7,2024-04-18
MET850,Central_Warehouse,917,56,170,7,2024-04-18
CTZ010,Central_Warehouse,904,53,143,7,2024-04-18
OMP020,Central_Warehouse,617,52,223,7,2024-04-18
AZI250,Central_Warehouse,824,56,324,7,2024-04-18
DOL650,Central_Warehouse,901,87,163,7,2024-04-18
PAN040,Central_Warehouse,361,54,196,7,2024-04-18
ASP075,Central_Warehouse,589,56,192,7,2024-04-18
PCM001,Central_Warehouse,232,87,182,7,2024-04-19
AMX500,Central_Warehouse,959,55,122,7,2024-04-19
IBU400,Central_Warehouse,930,53,330,7,2024-04-19
MET850,Central_Warehouse,946,54,60,7,2024-04-19
CTZ010,Central_Warehouse,152,55,261,7,2024-04-19
OMP020,Central_Warehouse,664,52,127,7,2024-04-19
AZI250,Central_Warehouse,796,56,77,7,2024-04-19
DOL650,Central_Warehouse,879,87,141,7,2024-04-19
PAN040,Central_Warehouse,462,52,112,7,2024-04-19
ASP075,Central_Warehouse,316,57,180,7,2024-04-19
PCM001,Central_Warehouse,180,101,201,7,2024-04-20
AMX500,Central_Warehouse,718,65,174,7,2024-04-20
IBU400,Central_Warehouse,362,68,59,7,2024-04-20
MET850,Central_Warehouse,230,67,43,7,2024-04-20
CTZ010,Central_Warehouse,895,67,239,7,2024-04-20
OMP020,Central_Warehouse,602,63,253,7,2024-04-20
AZI250,Central_Warehouse,559,64,134,7,2024-04-20
DOL650,Central_Warehouse,371,103,88,7,2024-04-20
PAN040,Central_Warehouse,392,67,103,7,2024-04-20
ASP075,Central_Warehouse,973,66,245,7,2024-04-20
PCM001,Central_Warehouse,900,103,60,7,2024-04-21
AMX500,Central_Warehouse,304,66,282,7,2024-04-21
IBU400,Central_Warehouse,289,63,363,7,2024-04-21
MET850,Central_Warehouse,676,65,330,7,2024-04-21
CTZ010,Central_Warehouse,980,66,123,7,2024-04-21
OMP020,Central_Warehouse,391,68,347,7,2024-04-21
AZI250,Central_Warehouse,984,66,283,7,2024-04-21
DOL650,Central_Warehouse,716,102,338,7,2024-04-21
PAN040,Central_Warehouse,679,67,196,7,2024-04-21
ASP075,Central_Warehouse,505,68,122,7,2024-04-21
PCM001,Central_Warehouse,876,79,210,7,2024-04-22
AMX500,Central_Warehouse,428,47,305,7,2024-04-22
IBU400,Central_Warehouse,162,50,134,7,2024-04-22
MET850,Central_Warehouse,927,48,246,7,2024-04-22
CTZ010,Central_Warehouse,705,51,179,7,2024-04-22
OMP020,Central_Warehouse,759,50,77,7,2024-04-22
AZI250,Central_Warehouse,269,46,31,7,2024-04-22
DOL650,Central_Warehouse,873,78,236,7,2024-04-22
PAN040,Central_Warehouse,970,47,109,7,2024-04-22
ASP075,Central_Warehouse,690,48,140,7,2024-04-22
PCM001,Central_Warehouse,192,87,165,7,2024-04-23
AMX500,Central_Warehouse,731,57,361,7,2024-04-23
IBU400,Central_Warehouse,281,55,201,7,2024-04-23
MET850,Central_Warehouse,941,54,344,7,2024-04-23
CTZ010,Central_Warehouse,846,56,339,7,2024-04-23
OMP020,Central_Warehouse,555,57,116,7,2024-04-23
AZI250,Central_Warehouse,720,55,207,7,2024-04-23
DOL650,Central_Warehouse,581,86,232,7,2024-04-23
PAN040,Central_Warehouse,123,57,222,7,2024-04-23
ASP075,Central_Warehouse,446,52,69,7,2024-04-23
PCM001,Central_Warehouse,908,90,240,7,2024-04-24
AMX500,Central_Warehouse,451,55,342,7,2024-04-24
IBU400,Central_Warehouse,486,54,218,7,2024-04-24
MET850,Central_Warehouse,330,52,180,7,2024-04-24
CTZ010,Central_Warehouse,875,52,238,7,2024-04-24
OMP020,Central_Warehouse,532,55,212,7,2024-04-24
AZI250,Central_Warehouse,760,56,358,7,2024-04-24
DOL650,Central_Warehouse,715,89,72,7,2024-04-24
PAN040,Central_Warehouse,243,54,147,7,2024-04-24
ASP075,Central_Warehouse,207,56,132,7,2024-04-24
PCM001,Central_Warehouse,727,88,225,7,2024-04-25
AMX500,Central_Warehouse,175,56,77,7,2024-04-25
IBU400,Central_Warehouse,860,57,172,7,2024-04-25
MET850,Central_Warehouse,748,52,309,7,2024-04-25
CTZ010,Central_Warehouse,902,52,248,7,2024-04-25
OMP020,Central_Warehouse,121,54,273,7,2024-04-25
AZI250,Central_Warehouse,544,52,115,7,2024-04-25
DOL650,Central_Warehouse,524,91,361,7,2024-04-25
PAN040,Central_Warehouse,586,53,86,7,2024-04-25
ASP075,Central_Warehouse,208,56,189,7,2024-04-25
PCM001,Central_Warehouse,819,86,83,7,2024-04-26
AMX500,Central_Warehouse,398,53,96,7,2024-04-26
IBU400,Central_Warehouse,530,52,351,7,2024-04-26
MET850,Central_Warehouse,704,55,34,7,2024-04-26
CTZ010,Central_Warehouse,138,56,207,7,2024-04-26
OMP020,Central_Warehouse,698,54,132,7,2024-04-26
AZI250,Central_Warehouse,436,53,311,7,2024-04-26
DOL650,Central_Warehouse,728,89,137,7,2024-04-26
PAN040,Central_Warehouse,453,55,43,7,2024-04-26
ASP075,Central_Warehouse,600,56,298,7,2024-04-26
PCM001,Central_Warehouse,316,100,219,7,2024-04-27
AMX500,Central_Warehouse,276,65,335,7,2024-04-27
IBU400,Central_Warehouse,399,62,321,7,2024-04-27
MET850,Central_Warehouse,478,65,170,7,2024-04-27
CTZ010,Central_Warehouse,432,64,192,7,2024-04-27
OMP020,Central_Warehouse,130,65,340,7,2024-04-27
AZI250,Central_Warehouse,428,68,346,7,2024-04-27
DOL650,Central_Warehouse,700,107,33,7,2024-04-27
PAN040,Central_Warehouse,523,67,141,7,2024-04-27
ASP075,Central_Warehouse,981,67,306,7,2024-04-27
PCM001,Central_Warehouse,342,104,185,7,2024-04-28
AMX500,Central_Warehouse,566,65,80,7,2024-04-28
IBU400,Central_Warehouse,534,67,49,7,2024-04-28
MET850,Central_Warehouse,847,65,281,7,2024-04-28
CTZ010,Central_Warehouse,811,67,363,7,2024-04-28
OMP020,Central_Warehouse,120,62,333,7,2024-04-28
AZI250,Central_Warehouse,976,66,315,7,2024-04-28
DOL650,Central_Warehouse,263,102,191,7,2024-04-28
PAN040,Central_Warehouse,289,62,282,7,2024-04-28
ASP075,Central_Warehouse,635,65,95,7,2024-04-28
PCM001,Central_Warehouse,181,75,323,7,2024-04-29
AMX500,Central_Warehouse,615,47,128,7,2024-04-29
IBU400,Central_Warehouse,147,50,139,7,2024-04-29
MET850,Central_Warehouse,728,49,364,7,2024-04-29
CTZ010,Central_Warehouse,909,48,365,7,2024-04-29
OMP020,Central_Warehouse,347,50,347,7,2024-04-29
AZI250,Central_Warehouse,612,50,259,7,2024-04-29
DOL650,Central_Warehouse,351,76,334,7,2024-04-29
PAN040,Central_Warehouse,910,47,213,7,2024-04-29
ASP075,Central_Warehouse,882,48,113,7,2024-04-29
PCM001,Central_Warehouse,123,86,305,7,2024-04-30
AMX500,Central_Warehouse,187,55,136,7,2024-04-30
IBU400,Central_Warehouse,213,57,282,7,2024-04-30
MET850,Central_Warehouse,361,56,327,7,2024-04-30
CTZ010,Central_Warehouse,850,55,84,7,2024-04-30
OMP020,Central_Warehouse,210,56,169,7,2024-04-30
AZI250,Central_Warehouse,716,55,206,7,2024-04-30
DOL650,Central_Warehouse,131,87,192,7,2024-04-30
PAN040,Central_Warehouse,505,55,57,7,2024-04-30
ASP075,Central_Warehouse,704,55,157,7,2024-04-30
PCM001,Central_Warehouse,790,91,109,7,2024-05-01
AMX500,Central_Warehouse,140,55,97,7,2024-05-01
IBU400,Central_Warehouse,545,54,237,7,2024-05-01
MET850,Central_Warehouse,415,54,141,7,2024-05-01
CTZ010,Central_Warehouse,342,55,199,7,2024-05-01
OMP020,Central_Warehouse,636,53,53,7,2024-05-01
AZI250,Central_Warehouse,690,56,122,7,2024-05-01
DOL650,Central_Warehouse,161,92,319,7,2024-05-01
PAN040,Central_Warehouse,621,54,244,7,2024-05-01
ASP075,Central_Warehouse,270,54,119,7,2024-05-01
PCM001,Central_Warehouse,792,90,92,7,2024-05-02
AMX500,Central_Warehouse,191,54,94,7,2024-05-02
IBU400,Central_Warehouse,578,53,68,7,2024-05-02
MET850,Central_Warehouse,612,53,239,7,2024-05-02
CTZ010,Central_Warehouse,225,56,36,7,2024-05-02
OMP020,Central_Warehouse,111,56,289,7,2024-05-02
AZI250,Central_Warehouse,888,55,68,7,2024-05-02
DOL650,Central_Warehouse,696,84,168,7,2024-05-02
PAN040,Central_Warehouse,568,54,304,7,2024-05-02
ASP075,Central_Warehouse,296,53,201,7,2024-05-02
PCM001,Central_Warehouse,203,86,295,7,2024-05-03
AMX500,Central_Warehouse,847,52,224,7,2024-05-03
IBU400,Central_Warehouse,626,54,107,7,2024-05-03
MET850,Central_Warehouse,352,53,268,7,2024-05-03
CTZ010,Central_Warehouse,715,57,171,7,2024-05-03
OMP020,Central_Warehouse,374,52,33,7,2024-05-03
AZI250,Central_Warehouse,897,53,326,7,2024-05-03
DOL650,Central_Warehouse,588,84,189,7,2024-05-03
PAN040,Central_Warehouse,778,56,98,7,2024-05-03
ASP075,Central_Warehouse,928,53,114,7,2024-05-03
PCM001,Central_Warehouse,182,105,138,7,2024-05-04
AMX500,Central_Warehouse,566,65,68,7,2024-05-04
IBU400,Central_Warehouse,754,68,271,7,2024-05-04
MET850,Central_Warehouse,494,68,336,7,2024-05-04
CTZ010,Central_Warehouse,250,63,275,7,2024-05-04
OMP020,Central_Warehouse,461,64,179,7,2024-05-04
AZI250,Central_Warehouse,526,68,346,7,2024-05-04
DOL650,Central_Warehouse,307,110,238,7,2024-05-04
PAN040,Central_Warehouse,343,69,182,7,2024-05-04
ASP075,Central_Warehouse,910,68,71,7,2024-05-04
PCM001,Central_Warehouse,641,103,173,7,2024-05-05
AMX500,Central_Warehouse,812,63,240,7,2024-05-05
IBU400,Central_Warehouse,346,65,124,7,2024-05-05
MET850,Central_Warehouse,272,64,247,7,2024-05-05
CTZ010,Central_Warehouse,277,64,217,7,2024-05-05
OMP020,Central_Warehouse,125,66,130,7,2024-05-05
AZI250,Central_Warehouse,517,65,45,7,2024-05-05
DOL650,Central_Warehouse,187,106,117,7,2024-05-05
PAN040,Central_Warehouse,429,68,245,7,2024-05-05
ASP075,Central_Warehouse,125,64,313,7,2024-05-05
PCM001,Central_Warehouse,238,82,337,7,2024-05-06
AMX500,Central_Warehouse,137,49,286,7,2024-05-06
IBU400,Central_Warehouse,134,50,159,7,2024-05-06
MET850,Central_Warehouse,628,51,283,7,2024-05-06
CTZ010,Central_Warehouse,581,48,195,7,2024-05-06
OMP020,Central_Warehouse,218,50,148,7,2024-05-06
AZI250,Central_Warehouse,346,51,187,7,2024-05-06
DOL650,Central_Warehouse,340,82,160,7,2024-05-06
PAN040,Central_Warehouse,630,48,238,7,2024-05-06
ASP075,Central_Warehouse,964,48,65,7,2024-05-06
PCM001,Central_Warehouse,935,89,35,7,2024-05-07
AMX500,Central_Warehouse,748,52,195,7,2024-05-07
IBU400,Central_Warehouse,370,52,146,7,2024-05-07
MET850,Central_Warehouse,857,54,280,7,2024-05-07
CTZ010,Central_Warehouse,451,54,94,7,2024-05-07
OMP020,Central_Warehouse,656,55,241,7,2024-05-07
AZI250,Central_Warehouse,472,57,225,7,2024-05-07
DOL650,Central_Warehouse,238,89,285,7,2024-05-07
PAN040,Central_Warehouse,591,54,141,7,2024-05-07
ASP075,Central_Warehouse,596,53,147,7,2024-05-07
PCM001,Central_Warehouse,890,87,97,7,2024-05-08
AMX500,Central_Warehouse,681,53,67,7,2024-05-08
IBU400,Central_Warehouse,341,55,105,7,2024-05-08
MET850,Central_Warehouse,207,56,262,7,2024-05-08
CTZ010,Central_Warehouse,815,54,41,7,2024-05-08
OMP020,Central_Warehouse,839,55,186,7,2024-05-08
AZI250,Central_Warehouse,559,53,206,7,2024-05-08
DOL650,Central_Warehouse,955,87,96,7,2024-05-08
PAN040,Central_Warehouse,408,56,64,7,2024-05-08
ASP075,Central_Warehouse,130,57,179,7,2024-05-08
PCM001,Central_Warehouse,220,88,330,7,2024-05-09
AMX500,Central_Warehouse,775,54,235,7,2024-05-09
IBU400,Central_Warehouse,444,57,151,7,2024-05-09
MET850,Central_Warehouse,962,52,48,7,2024-05-09
CTZ010,Central_Warehouse,130,54,90,7,2024-05-09
OMP020,Central_Warehouse,861,56,68,7,2024-05-09
AZI250,Central_Warehouse,620,54,71,7,2024-05-09
DOL650,Central_Warehouse,758,84,95,7,2024-05-09
PAN040,Central_Warehouse,326,54,35,7,2024-05-09
ASP075,Central_Warehouse,897,56,73,7,2024-05-09
PCM001,Central_Warehouse,612,90,162,7,2024-05-10
AMX500,Central_Warehouse,608,53,61,7,2024-05-10
IBU400,Central_Warehouse,993,54,266,7,2024-05-10
MET850,Central_Warehouse,999,55,74,7,2024-05-10
CTZ010,Central_Warehouse,505,57,98,7,2024-05-10
OMP020,Central_Warehouse,562,55,37,7,2024-05-10
AZI250,Central_Warehouse,745,57,212,7,2024-05-10
DOL650,Central_Warehouse,427,85,190,7,2024-05-10
PAN040,Central_Warehouse,659,55,361,7,2024-05-10
ASP075,Central_Warehouse,489,55,295,7,2024-05-10
PCM001,Central_Warehouse,275,108,231,7,2024-05-11
AMX500,Central_Warehouse,418,68,112,7,2024-05-11
IBU400,Central_Warehouse,227,65,316,7,2024-05-11
MET850,Central_Warehouse,463,68,334,7,2024-05-11
CTZ010,Central_Warehouse,340,67,288,7,2024-05-11
OMP020,Central_Warehouse,455,68,327,7,2024-05-11
AZI250,Central_Warehouse,294,68,198,7,2024-05-11
DOL650,Central_Warehouse,325,110,136,7,2024-05-11
PAN040,Central_Warehouse,713,69,265,7,2024-05-11
ASP075,Central_Warehouse,110,69,170,7,2024-05-11
PCM001,Central_Warehouse,125,106,199,7,2024-05-12
AMX500,Central_Warehouse,155,65,160,7,2024-05-12
IBU400,Central_Warehouse,592,67,207,7,2024-05-12
MET850,Central_Warehouse,875,69,141,7,2024-05-12
CTZ010,Central_Warehouse,176,66,236,7,2024-05-12
OMP020,Central_Warehouse,649,63,279,7,2024-05-12
AZI250,Central_Warehouse,466,67,59,7,2024-05-12
DOL650,Central_Warehouse,844,102,36,7,2024-05-12
PAN040,Central_Warehouse,822,67,136,7,2024-05-12
ASP075,Central_Warehouse,700,64,237,7,2024-05-12
PCM001,Central_Warehouse,510,79,364,7,2024-05-13
AMX500,Central_Warehouse,881,48,338,7,2024-05-13
IBU400,Central_Warehouse,442,49,68,7,2024-05-13
MET850,Central_Warehouse,330,51,236,7,2024-05-13
CTZ010,Central_Warehouse,355,48,338,7,2024-05-13
OMP020,Central_Warehouse,427,50,277,7,2024-05-13
AZI250,Central_Warehouse,274,49,183,7,2024-05-13
DOL650,Central_Warehouse,474,82,111,7,2024-05-13
PAN040,Central_Warehouse,714,48,187,7,2024-05-13
ASP075,Central_Warehouse,251,48,37,7,2024-05-13
PCM001,Central_Warehouse,557,92,250,7,2024-05-14
AMX500,Central_Warehouse,237,55,35,7,2024-05-14
IBU400,Central_Warehouse,551,54,194,7,2024-05-14
MET850,Central_Warehouse,179,54,83,7,2024-05-14
CTZ010,Central_Warehouse,540,56,248,7,2024-05-14
OMP020,Central_Warehouse,169,56,143,7,2024-05-14
AZI250,Central_Warehouse,921,56,72,7,2024-05-14
DOL650,Central_Warehouse,964,91,52,7,2024-05-14
PAN040,Central_Warehouse,724,55,234,7,2024-05-14
ASP075,Central_Warehouse,367,57,191,7,2024-05-14
PCM001,Central_Warehouse,791,88,362,7,2024-05-15
AMX500,Central_Warehouse,571,53,223,7,2024-05-15
IBU400,Central_Warehouse,699,54,161,7,2024-05-15
MET850,Central_Warehouse,517,56,194,7,2024-05-15
CTZ010,Central_Warehouse,667,53,63,7,2024-05-15
OMP020,Central_Warehouse,839,57,306,7,2024-05-15
AZI250,Central_Warehouse,604,55,171,7,2024-05-15
DOL650,Central_Warehouse,163,84,52,7,2024-05-15
PAN040,Central_Warehouse,573,53,319,7,2024-05-15
ASP075,Central_Warehouse,494,56,59,7,2024-05-15
PCM001,Central_Warehouse,203,85,304,7,2024-05-16
AMX500,Central_Warehouse,564,53,39,7,2024-05-16
IBU400,Central_Warehouse,829,54,65,7,2024-05-16
MET850,Central_Warehouse,382,55,285,7,2024-05-16
CTZ010,Central_Warehouse,500,58,205,7,2024-05-16
OMP020,Central_Warehouse,645,56,345,7,2024-05-16
AZI250,Central_Warehouse,389,56,262,7,2024-05-16
DOL650,Central_Warehouse,760,85,47,7,2024-05-16
PAN040,Central_Warehouse,132,56,148,7,2024-05-16
ASP075,Central_Warehouse,260,54,58,7,2024-05-16
PCM001,Central_Warehouse,118,91,324,7,2024-05-17
AMX500,Central_Warehouse,943,53,223,7,2024-05-17
IBU400,Central_Warehouse,378,57,122,7,2024-05-17
MET850,Central_Warehouse,251,53,224,7,2024-05-17
CTZ010,Central_Warehouse,231,53,118,7,2024-05-17
OMP020,Central_Warehouse,522,56,102,7,2024-05-17
AZI250,Central_Warehouse,841,57,138,7,2024-05-17
DOL650,Central_Warehouse,853,89,130,7,2024-05-17
PAN040,Central_Warehouse,256,56,81,7,2024-05-17
ASP075,Central_Warehouse,395,58,258,7,2024-05-17
PCM001,Central_Warehouse,667,108,281,7,2024-05-18
AMX500,Central_Warehouse,478,66,267,7,2024-05-18
IBU400,Central_Warehouse,179,68,335,7,2024-05-18
MET850,Central_Warehouse,171,69,268,7,2024-05-18
CTZ010,Central_Warehouse,314,67,154,7,2024-05-18
OMP020,Central_Warehouse,664,69,304,7,2024-05-18
AZI250,Central_Warehouse,796,65,255,7,2024-05-18
DOL650,Central_Warehouse,605,101,320,7,2024-05-18
PAN040,Central_Warehouse,243,68,239,7,2024-05-18
ASP075,Central_Warehouse,512,68,32,7,2024-05-18
PCM001,Central_Warehouse,974,110,304,7,2024-05-19
AMX500,Central_Warehouse,667,67,264,7,2024-05-19
IBU400,Central_Warehouse,384,70,250,7,2024-05-19
MET850,Central_Warehouse,328,69,138,7,2024-05-19
CTZ010,Central_Warehouse,382,66,160,7,2024-05-19
OMP020,Central_Warehouse,239,67,226,7,2024-05-19
AZI250,Central_Warehouse,149,65,244,7,2024-05-19
DOL650,Central_Warehouse,360,104,221,7,2024-05-19
PAN040,Central_Warehouse,946,65,39,7,2024-05-19
ASP075,Central_Warehouse,848,66,296,7,2024-05-19
PCM001,Central_Warehouse,488,79,183,7,2024-05-20
AMX500,Central_Warehouse,247,49,230,7,2024-05-20
IBU400,Central_Warehouse,922,50,312,7,2024-05-20
MET850,Central_Warehouse,641,51,129,7,2024-05-20
CTZ010,Central_Warehouse,274,48,363,7,2024-05-20
OMP020,Central_Warehouse,965,50,324,7,2024-05-20
AZI250,Central_Warehouse,594,49,152,7,2024-05-20
DOL650,Central_Warehouse,647,76,106,7,2024-05-20
PAN040,Central_Warehouse,651,48,258,7,2024-05-20
ASP075,Central_Warehouse,457,50,327,7,2024-05-20
PCM001,Central_Warehouse,254,84,254,7,2024-05-21
AMX500,Central_Warehouse,951,56,43,7,2024-05-21
IBU400,Central_Warehouse,665,54,168,7,2024-05-21
MET850,Central_Warehouse,143,53,41,7,2024-05-21
CTZ010,Central_Warehouse,187,58,37,7,2024-05-21
OMP020,Central_Warehouse,359,56,259,7,2024-05-21
AZI250,Central_Warehouse,798,55,351,7,2024-05-21
DOL650,Central_Warehouse,711,89,201,7,2024-05-21
PAN040,Central_Warehouse,453,53,46,7,2024-05-21
ASP075,Central_Warehouse,436,55,118,7,2024-05-21
PCM001,Central_Warehouse,974,86,334,7,2024-05-22
AMX500,Central_Warehouse,269,57,63,7,2024-05-22
IBU400,Central_Warehouse,345,53,113,7,2024-05-22
MET850,Central_Warehouse,487,53,355,7,2024-05-22
CTZ010,Central_Warehouse,977,58,301,7,2024-05-22
OMP020,Central_Warehouse,606,58,79,7,2024-05-22
AZI250,Central_Warehouse,984,58,351,7,2024-05-22
DOL650,Central_Warehouse,211,89,165,7,2024-05-22
PAN040,Central_Warehouse,833,53,107,7,2024-05-22
ASP075,Central_Warehouse,961,55,249,7,2024-05-22
PCM001,Central_Warehouse,299,85,307,7,2024-05-23
AMX500,Central_Warehouse,355,58,298,7,2024-05-23
IBU400,Central_Warehouse,794,54,308,7,2024-05-23
MET850,Central_Warehouse,538,56,228,7,2024-05-23
CTZ010,Central_Warehouse,474,58,341,7,2024-05-23
OMP020,Central_Warehouse,459,53,126,7,2024-05-23
AZI250,Central_Warehouse,711,57,202,7,2024-05-23
DOL650,Central_Warehouse,637,91,77,7,2024-05-23
PAN040,Central_Warehouse,948,54,360,7,2024-05-23
ASP075,Central_Warehouse,336,57,333,7,2024-05-23
PCM001,Central_Warehouse,248,87,324,7,2024-05-24
AMX500,Central_Warehouse,698,58,86,7,2024-05-24
IBU400,Central_Warehouse,898,54,48,7,2024-05-24
MET850,Central_Warehouse,209,56,84,7,2024-05-24
CTZ010,Central_Warehouse,920,55,131,7,2024-05-24
OMP020,Central_Warehouse,554,55,118,7,2024-05-24
AZI250,Central_Warehouse,190,55,336,7,2024-05-24
DOL650,Central_Warehouse,871,92,48,7,2024-05-24
PAN040,Central_Warehouse,267,57,239,7,2024-05-24
ASP075,Central_Warehouse,686,58,124,7,2024-05-24
PCM001,Central_Warehouse,541,103,350,7,2024-05-25
AMX500,Central_Warehouse,868,66,129,7,2024-05-25
IBU400,Central_Warehouse,381,69,182,7,2024-05-25
MET850,Central_Warehouse,734,69,241,7,2024-05-25
CTZ010,Central_Warehouse,516,66,305,7,2024-05-25
OMP020,Central_Warehouse,953,70,307,7,2024-05-25
AZI250,Central_Warehouse,919,68,282,7,2024-05-25
DOL650,Central_Warehouse,876,108,320,7,2024-05-25
PAN040,Central_Warehouse,726,68,320,7,2024-05-25
ASP075,Central_Warehouse,404,65,187,7,2024-05-25
PCM001,Central_Warehouse,475,106,126,7,2024-05-26
AMX500,Central_Warehouse,519,68,285,7,2024-05-26
IBU400,Central_Warehouse,392,70,266,7,2024-05-26
MET850,Central_Warehouse,406,64,130,7,2024-05-26
CTZ010,Central_Warehouse,738,68,175,7,2024-05-26
OMP020,Central_Warehouse,309,65,334,7,2024-05-26
AZI250,Central_Warehouse,878,68,190,7,2024-05-26
DOL650,Central_Warehouse,313,105,310,7,2024-05-26
PAN040,Central_Warehouse,735,65,61,7,2024-05-26
ASP075,Central_Warehouse,742,68,134,7,2024-05-26
PCM001,Central_Warehouse,848,78,295,7,2024-05-27
AMX500,Central_Warehouse,539,52,158,7,2024-05-27
IBU400,Central_Warehouse,778,51,108,7,2024-05-27
MET850,Central_Warehouse,312,51,359,7,2024-05-27
CTZ010,Central_Warehouse,979,49,282,7,2024-05-27
OMP020,Central_Warehouse,943,48,239,7,2024-05-27
AZI250,Central_Warehouse,693,50,119,7,2024-05-27
DOL650,Central_Warehouse,309,78,162,7,2024-05-27
PAN040,Central_Warehouse,599,52,199,7,2024-05-27
ASP075,Central_Warehouse,729,48,170,7,2024-05-27
PCM001,Central_Warehouse,625,85,175,7,2024-05-28
AMX500,Central_Warehouse,394,53,89,7,2024-05-28
IBU400,Central_Warehouse,332,58,301,7,2024-05-28
MET850,Central_Warehouse,541,57,170,7,2024-05-28
CTZ010,Central_Warehouse,636,56,68,7,2024-05-28
OMP020,Central_Warehouse,160,53,119,7,2024-05-28
AZI250,Central_Warehouse,380,55,315,7,2024-05-28
DOL650,Central_Warehouse,701,90,300,7,2024-05-28
PAN040,Central_Warehouse,430,56,181,7,2024-05-28
ASP075,Central_Warehouse,156,57,287,7,2024-05-28
PCM001,Central_Warehouse,236,92,291,7,2024-05-29
AMX500,Central_Warehouse,112,58,236,7,2024-05-29
IBU400,Central_Warehouse,478,58,357,7,2024-05-29
MET850,Central_Warehouse,555,54,222,7,2024-05-29
CTZ010,Central_Warehouse,255,56,349,7,2024-05-29
OMP020,Central_Warehouse,875,58,235,7,2024-05-29
AZI250,Central_Warehouse,641,58,287,7,2024-05-29
DOL650,Central_Warehouse,503,86,253,7,2024-05-29
PAN040,Central_Warehouse,841,53,226,7,2024-05-29
ASP075,Central_Warehouse,501,53,77,7,2024-05-29
PCM001,Central_Warehouse,972,92,101,7,2024-05-30
AMX500,Central_Warehouse,711,58,224,7,2024-05-30
IBU400,Central_Warehouse,837,58,31,7,2024-05-30
MET850,Central_Warehouse,301,54,304,7,2024-05-30
CTZ010,Central_Warehouse,363,57,89,7,2024-05-30
OMP020,Central_Warehouse,915,53,112,7,2024-05-30
AZI250,Central_Warehouse,201,56,176,7,2024-05-30
