product_id,location,stock_level,daily_sales,expiry_days,lead_time_days,timestamp
PCM001,Central_Warehouse,521,82,280,7,2024-04-03
AMX500,Central_Warehouse,508,52,150,7,2024-04-03
IBU400,Central_Warehouse,395,53,252,7,2024-04-03
MET850,Central_Warehouse,490,55,75,7,2024-04-03
CTZ010,Central_Warehouse,923,55,124,7,2024-04-03
OMP020,Central_Warehouse,729,54,267,7,2024-04-03
AZI250,Central_Warehouse,259,52,256,7,2024-04-03
DOL650,Central_Warehouse,220,83,82,7,2024-04-03
PAN040,Central_Warehouse,958,52,156,7,2024-04-03
ASP075,Central_Warehouse,157,54,92,7,2024-04-03
PCM001,Central_Warehouse,249,88,152,7,2024-04-04
AMX500,Central_Warehouse,149,52,133,7,2024-04-04
IBU400,Central_Warehouse,113,51,269,7,2024-04-04
MET850,Central_Warehouse,602,53,197,7,2024-04-04
CTZ010,Central_Warehouse,918,51,113,7,2024-04-04
OMP020,Central_Warehouse,620,56,177,7,2024-04-04
AZI250,Central_Warehouse,659,56,236,7,2024-04-04
DOL650,Central_Warehouse,637,83,232,7,2024-04-04
PAN040,Central_Warehouse,641,55,273,7,2024-04-04
ASP075,Central_Warehouse,512,53,229,7,2024-04-04
PCM001,Central_Warehouse,637,90,117,7,2024-04-05
AMX500,Central_Warehouse,637,52,143,7,2024-04-05
IBU400,Central_Warehouse,698,51,306,7,2024-04-05
MET850,Central_Warehouse,473,56,185,7,2024-04-05
CTZ010,Central_Warehouse,919,54,220,7,2024-04-05
OMP020,Central_Warehouse,206,54,229,7,2024-04-05
AZI250,Central_Warehouse,123,54,75,7,2024-04-05
DOL650,Central_Warehouse,462,82,183,7,2024-04-05
PAN040,Central_Warehouse,986,56,107,7,2024-04-05
ASP075,Central_Warehouse,203,56,159,7,2024-04-05
PCM001,Central_Warehouse,527,98,105,7,2024-04-06
AMX500,Central_Warehouse,425,67,110,7,2024-04-06
IBU400,Central_Warehouse,972,62,74,7,2024-04-06
MET850,Central_Warehouse,824,67,355,7,2024-04-06
CTZ010,Central_Warehouse,773,67,337,7,2024-04-06
OMP020,Central_Warehouse,376,65,318,7,2024-04-06
AZI250,Central_Warehouse,700,62,77,7,2024-04-06
DOL650,Central_Warehouse,432,107,309,7,2024-04-06
PAN040,Central_Warehouse,368,63,208,7,2024-04-06
ASP075,Central_Warehouse,998,61,83,7,2024-04-06
PCM001,Central_Warehouse,825,99,220,7,2024-04-07
AMX500,Central_Warehouse,749,66,334,7,2024-04-07
IBU400,Central_Warehouse,394,67,98,7,2024-04-07
MET850,Central_Warehouse,770,61,266,7,2024-04-07
CTZ010,Central_Warehouse,545,64,356,7,2024-04-07
OMP020,Central_Warehouse,560,66,79,7,2024-04-07
AZI250,Central_Warehouse,619,64,347,7,2024-04-07
DOL650,Central_Warehouse,112,106,233,7,2024-04-07
PAN040,Central_Warehouse,553,66,348,7,2024-04-07
ASP075,Central_Warehouse,929,63,115,7,2024-04-07
PCM001,Central_Warehouse,687,81,188,7,2024-04-08
AMX500,Central_Warehouse,815,47,89,7,2024-04-08
IBU400,Central_Warehouse,806,47,94,7,2024-04-08
MET850,Central_Warehouse,406,50,94,7,2024-04-08
CTZ010,Central_Warehouse,982,49,177,7,2024-04-08
OMP020,Central_Warehouse,812,49,134,7,2024-04-08
AZI250,Central_Warehouse,950,50,234,7,2024-04-08
DOL650,Central_Warehouse,375,75,135,7,2024-04-08
PAN040,Central_Warehouse,750,49,132,7,2024-04-08
ASP075,Central_Warehouse,746,47,310,7,2024-04-08
PCM001,Central_Warehouse,541,89,151,7,2024-04-09
AMX500,Central_Warehouse,215,56,286,7,2024-04-09
IBU400,Central_Warehouse,521,54,33,7,2024-04-09
MET850,Central_Warehouse,117,52,176,7,2024-04-09
CTZ010,Central_Warehouse,959,54,302,7,2024-04-09
OMP020,Central_Warehouse,303,55,334,7,2024-04-09
AZI250,Central_Warehouse,919,53,132,7,2024-04-09
DOL650,Central_Warehouse,445,83,195,7,2024-04-09
PAN040,Central_Warehouse,423,54,163,7,2024-04-09
ASP075,Central_Warehouse,469,55,356,7,2024-04-09
PCM001,Central_Warehouse,532,88,149,7,2024-04-10
AMX500,Central_Warehouse,563,55,229,7,2024-04-10
IBU400,Central_Warehouse,358,56,241,7,2024-04-10
MET850,Central_Warehouse,545,55,60,7,2024-04-10
CTZ010,Central_Warehouse,815,56,278,7,2024-04-10
OMP020,Central_Warehouse,527,53,323,7,2024-04-10
AZI250,Central_Warehouse,295,56,341,7,2024-04-10
DOL650,Central_Warehouse,480,85,100,7,2024-04-10
PAN040,Central_Warehouse,283,54,216,7,2024-04-10
ASP075,Central_Warehouse,250,54,327,7,2024-04-10
PCM001,Central_Warehouse,970,90,325,7,2024-04-11
AMX500,Central_Warehouse,800,54,322,7,2024-04-11
IBU400,Central_Warehouse,189,55,287,7,2024-04-11
MET850,Central_Warehouse,250,56,154,7,2024-04-11
CTZ010,Central_Warehouse,188,52,264,7,2024-04-11
OMP020,Central_Warehouse,583,52,77,7,2024-04-11
AZI250,Central_Warehouse,126,55,31,7,2024-04-11
DOL650,Central_Warehouse,146,86,336,7,2024-04-11
PAN040,Central_Warehouse,659,54,309,7,2024-04-11
ASP075,Central_Warehouse,828,53,241,7,2024-04-11
PCM001,Central_Warehouse,407,83,263,7,2024-04-12
AMX500,Central_Warehouse,566,56,100,7,2024-04-12
IBU400,Central_Warehouse,503,55,212,7,2024-04-12
MET850,Central_Warehouse,948,55,117,7,2024-04-12
CTZ010,Central_Warehouse,556,52,98,7,2024-04-12
OMP020,Central_Warehouse,670,53,296,7,2024-04-12
AZI250,Central_Warehouse,538,54,33,7,2024-04-12
DOL650,Central_Warehouse,214,85,275,7,2024-04-12
PAN040,Central_Warehouse,215,53,201,7,2024-04-12
ASP075,Central_Warehouse,546,55,133,7,2024-04-12
PCM001,Central_Warehouse,316,99,102,7,2024-04-13
AMX500,Central_Warehouse,994,64,252,7,2024-04-13
IBU400,Central_Warehouse,189,65,180,7,2024-04-13
MET850,Central_Warehouse,111,63,205,7,2024-04-13
CTZ010,Central_Warehouse,140,63,302,7,2024-04-13
OMP020,Central_Warehouse,825,62,161,7,2024-04-13
AZI250,Central_Warehouse,331,64,36,7,2024-04-13
DOL650,Central_Warehouse,440,100,247,7,2024-04-13
PAN040,Central_Warehouse,500,62,35,7,2024-04-13
ASP075,Central_Warehouse,499,62,100,7,2024-04-13
PCM001,Central_Warehouse,523,100,175,7,2024-04-14
AMX500,Central_Warehouse,361,61,126,7,2024-04-14
IBU400,Central_Warehouse,344,65,258,7,2024-04-14
MET850,Central_Warehouse,986,63,183,7,2024-04-14
CTZ010,Central_Warehouse,664,63,314,7,2024-04-14
OMP020,Central_Warehouse,224,63,56,7,2024-04-14
AZI250,Central_Warehouse,296,63,31,7,2024-04-14
DOL650,Central_Warehouse,210,100,95,7,2024-04-14
PAN040,Central_Warehouse,526,67,280,7,2024-04-14
ASP075,Central_Warehouse,326,64,182,7,2024-04-14
PCM001,Central_Warehouse,225,79,48,7,2024-04-15
AMX500,Central_Warehouse,204,47,339,7,2024-04-15
IBU400,Central_Warehouse,528,46,151,7,2024-04-15
MET850,Central_Warehouse,212,49,261,7,2024-04-15
CTZ010,Central_Warehouse,221,49,187,7,2024-04-15
OMP020,Central_Warehouse,896,49,214,7,2024-04-15
AZI250,Central_Warehouse,330,47,108,7,2024-04-15
DOL650,Central_Warehouse,668,80,250,7,2024-04-15
PAN040,Central_Warehouse,467,47,295,7,2024-04-15
ASP075,Central_Warehouse,754,48,98,7,2024-04-15
PCM001,Central_Warehouse,290,87,350,7,2024-04-16
AMX500,Central_Warehouse,927,51,241,7,2024-04-16
IBU400,Central_Warehouse,143,54,76,7,2024-04-16
MET850,Central_Warehouse,556,55,253,7,2024-04-16
CTZ010,Central_Warehouse,903,56,280,7,2024-04-16
OMP020,Central_Warehouse,749,56,160,7,2024-04-16
AZI250,Central_Warehouse,216,56,117,7,2024-04-16
DOL650,Central_Warehouse,666,89,99,7,2024-04-16
PAN040,Central_Warehouse,948,53,197,7,2024-04-16
ASP075,Central_Warehouse,663,56,230,7,2024-04-16
PCM001,Central_Warehouse,203,87,321,7,2024-04-17
AMX500,Central_Warehouse,353,53,96,7,2024-04-17
IBU400,Central_Warehouse,637,53,324,7,2024-04-17
MET850,Central_Warehouse,984,54,327,7,2024-04-17
CTZ010,Central_Warehouse,905,54,296,7,2024-04-17
OMP020,Central_Warehouse,411,53,346,7,2024-04-17
AZI250,Central_Warehouse,791,56,285,7,2024-04-17
DOL650,Central_Warehouse,533,84,224,7,2024-04-17
PAN040,Central_Warehouse,767,53,172,7,2024-04-17
ASP075,Central_Warehouse,214,52,203,7,2024-04-17
PCM001,Central_Warehouse,300,84,164,7,2024-04-18
AMX500,Central_Warehouse,549,54,133,7,2024-04-18
IBU400,Central_Warehouse,839,52,149,7,2024-04-18
MET850,Central_Warehouse,229,53,277,7,2024-04-18
CTZ010,Central_Warehouse,891,56,272,7,2024-04-18
OMP020,Central_Warehouse,363,57,331,7,2024-04-18
AZI250,Central_Warehouse,626,53,220,7,2024-04-18
DOL650,Central_Warehouse,509,85,147,7,2024-04-18
PAN040,Central_Warehouse,647,55,319,7,2024-04-18
ASP075,Central_Warehouse,525,55,319,7,2024-04-18
PCM001,Central_Warehouse,414,87,67,7,2024-04-19
AMX500,Central_Warehouse,175,51,341,7,2024-04-19
IBU400,Central_Warehouse,322,51,91,7,2024-04-19
MET850,Central_Warehouse,972,55,219,7,2024-04-19
CTZ010,Central_Warehouse,742,54,76,7,2024-04-19
OMP020,Central_Warehouse,891,55,321,7,2024-04-19
AZI250,Central_Warehouse,617,54,216,7,2024-04-19
DOL650,Central_Warehouse,869,87,42,7,2024-04-19
PAN040,Central_Warehouse,926,55,208,7,2024-04-19
ASP075,Central_Warehouse,940,55,320,7,2024-04-19
PCM001,Central_Warehouse,354,99,184,7,2024-04-20
AMX500,Central_Warehouse,831,63,191,7,2024-04-20
IBU400,Central_Warehouse,409,67,293,7,2024-04-20
MET850,Central_Warehouse,629,66,330,7,2024-04-20
CTZ010,Central_Warehouse,428,66,77,7,2024-04-20
OMP020,Central_Warehouse,815,66,31,7,2024-04-20
AZI250,Central_Warehouse,986,66,82,7,2024-04-20
DOL650,Central_Warehouse,410,103,41,7,2024-04-20
PAN040,Central_Warehouse,858,64,307,7,2024-04-20
ASP075,Central_Warehouse,898,68,300,7,2024-04-20
PCM001,Central_Warehouse,114,101,187,7,2024-04-21
AMX500,Central_Warehouse,349,67,65,7,2024-04-21
IBU400,Central_Warehouse,205,64,330,7,2024-04-21
MET850,Central_Warehouse,144,63,308,7,2024-04-21
CTZ010,Central_Warehouse,652,65,46,7,2024-04-21
OMP020,Central_Warehouse,537,64,293,7,2024-04-21
AZI250,Central_Warehouse,859,65,270,7,2024-04-21
DOL650,Central_Warehouse,770,104,263,7,2024-04-21
PAN040,Central_Warehouse,755,65,154,7,2024-04-21
ASP075,Central_Warehouse,814,64,147,7,2024-04-21
PCM001,Central_Warehouse,210,75,233,7,2024-04-22
AMX500,Central_Warehouse,978,48,254,7,2024-04-22
IBU400,Central_Warehouse,356,47,287,7,2024-04-22
MET850,Central_Warehouse,914,47,60,7,2024-04-22
CTZ010,Central_Warehouse,330,47,205,7,2024-04-22
OMP020,Central_Warehouse,295,49,155,7,2024-04-22
AZI250,Central_Warehouse,255,49,207,7,2024-04-22
DOL650,Central_Warehouse,524,78,145,7,2024-04-22
PAN040,Central_Warehouse,742,50,345,7,2024-04-22
ASP075,Central_Warehouse,629,51,96,7,2024-04-22
PCM001,Central_Warehouse,992,83,237,7,2024-04-23
AMX500,Central_Warehouse,716,57,105,7,2024-04-23
IBU400,Central_Warehouse,427,52,127,7,2024-04-23
MET850,Central_Warehouse,870,52,255,7,2024-04-23
CTZ010,Central_Warehouse,620,52,264,7,2024-04-23
OMP020,Central_Warehouse,211,57,69,7,2024-04-23
AZI250,Central_Warehouse,241,52,130,7,2024-04-23
DOL650,Central_Warehouse,880,88,277,7,2024-04-23
PAN040,Central_Warehouse,205,56,303,7,2024-04-23
ASP075,Central_Warehouse,220,53,161,7,2024-04-23
PCM001,Central_Warehouse,610,88,348,7,2024-04-24
AMX500,Central_Warehouse,826,55,218,7,2024-04-24
IBU400,Central_Warehouse,727,55,125,7,2024-04-24
MET850,Central_Warehouse,735,54,291,7,2024-04-24
CTZ010,Central_Warehouse,228,52,54,7,2024-04-24
OMP020,Central_Warehouse,128,57,222,7,2024-04-24
AZI250,Central_Warehouse,652,52,173,7,2024-04-24
DOL650,Central_Warehouse,930,84,266,7,2024-04-24
PAN040,Central_Warehouse,326,55,364,7,2024-04-24
ASP075,Central_Warehouse,100,53,348,7,2024-04-24
PCM001,Central_Warehouse,910,89,137,7,2024-04-25
AMX500,Central_Warehouse,703,56,269,7,2024-04-25
IBU400,Central_Warehouse,204,53,237,7,2024-04-25
MET850,Central_Warehouse,367,57,145,7,2024-04-25
CTZ010,Central_Warehouse,226,56,30,7,2024-04-25
OMP020,Central_Warehouse,442,53,201,7,2024-04-25
AZI250,Central_Warehouse,652,57,275,7,2024-04-25
DOL650,Central_Warehouse,266,89,101,7,2024-04-25
PAN040,Central_Warehouse,918,54,275,7,2024-04-25
ASP075,Central_Warehouse,971,56,304,7,2024-04-25
PCM001,Central_Warehouse,134,88,353,7,2024-04-26
AMX500,Central_Warehouse,399,53,335,7,2024-04-26
IBU400,Central_Warehouse,275,54,83,7,2024-04-26
MET850,Central_Warehouse,746,55,334,7,2024-04-26
CTZ010,Central_Warehouse,590,53,132,7,2024-04-26
OMP020,Central_Warehouse,378,53,254,7,2024-04-26
AZI250,Central_Warehouse,721,53,187,7,2024-04-26
DOL650,Central_Warehouse,120,91,264,7,2024-04-26
PAN040,Central_Warehouse,378,55,103,7,2024-04-26
ASP075,Central_Warehouse,361,53,321,7,2024-04-26
PCM001,Central_Warehouse,312,104,236,7,2024-04-27
AMX500,Central_Warehouse,125,67,258,7,2024-04-27
IBU400,Central_Warehouse,763,68,232,7,2024-04-27
MET850,Central_Warehouse,759,65,153,7,2024-04-27
CTZ010,Central_Warehouse,875,66,263,7,2024-04-27
OMP020,Central_Warehouse,241,63,324,7,2024-04-27
AZI250,Central_Warehouse,927,66,211,7,2024-04-27
DOL650,Central_Warehouse,195,102,274,7,2024-04-27
PAN040,Central_Warehouse,713,65,81,7,2024-04-27
ASP075,Central_Warehouse,298,68,200,7,2024-04-27
PCM001,Central_Warehouse,863,101,71,7,2024-04-28
AMX500,Central_Warehouse,978,63,112,7,2024-04-28
IBU400,Central_Warehouse,454,66,285,7,2024-04-28
MET850,Central_Warehouse,636,66,40,7,2024-04-28
CTZ010,Central_Warehouse,263,67,351,7,2024-04-28
OMP020,Central_Warehouse,985,69,70,7,2024-04-28
AZI250,Central_Warehouse,526,67,292,7,2024-04-28
DOL650,Central_Warehouse,761,107,81,7,2024-04-28
PAN040,Central_Warehouse,573,64,135,7,2024-04-28
ASP075,Central_Warehouse,291,65,354,7,2024-04-28
PCM001,Central_Warehouse,231,75,89,7,2024-04-29
AMX500,Central_Warehouse,164,50,90,7,2024-04-29
IBU400,Central_Warehouse,416,50,217,7,2024-04-29
MET850,Central_Warehouse,920,50,284,7,2024-04-29
CTZ010,Central_Warehouse,288,51,94,7,2024-04-29
OMP020,Central_Warehouse,681,51,85,7,2024-04-29
AZI250,Central_Warehouse,548,50,347,7,2024-04-29
DOL650,Central_Warehouse,491,76,67,7,2024-04-29
PAN040,Central_Warehouse,690,50,188,7,2024-04-29
ASP075,Central_Warehouse,563,49,45,7,2024-04-29
PCM001,Central_Warehouse,922,91,211,7,2024-04-30
AMX500,Central_Warehouse,903,56,241,7,2024-04-30
IBU400,Central_Warehouse,137,57,167,7,2024-04-30
MET850,Central_Warehouse,965,57,207,7,2024-04-30
CTZ010,Central_Warehouse,695,53,181,7,2024-04-30
OMP020,Central_Warehouse,290,53,217,7,2024-04-30
AZI250,Central_Warehouse,128,55,329,7,2024-04-30
DOL650,Central_Warehouse,139,90,213,7,2024-04-30
PAN040,Central_Warehouse,448,57,197,7,2024-04-30
ASP075,Central_Warehouse,936,53,263,7,2024-04-30
PCM001,Central_Warehouse,851,88,56,7,2024-05-01
AMX500,Central_Warehouse,788,54,215,7,2024-05-01
IBU400,Central_Warehouse,280,53,75,7,2024-05-01
MET850,Central_Warehouse,142,54,360,7,2024-05-01
CTZ010,Central_Warehouse,900,56,359,7,2024-05-01
OMP020,Central_Warehouse,839,57,280,7,2024-05-01
AZI250,Central_Warehouse,163,53,187,7,2024-05-01
DOL650,Central_Warehouse,395,84,336,7,2024-05-01
PAN040,Central_Warehouse,427,54,232,7,2024-05-01
ASP075,Central_Warehouse,564,54,206,7,2024-05-01
PCM001,Central_Warehouse,186,89,53,7,2024-05-02
AMX500,Central_Warehouse,107,55,82,7,2024-05-02
IBU400,Central_Warehouse,675,52,285,7,2024-05-02
MET850,Central_Warehouse,358,54,289,7,2024-05-02
CTZ010,Central_Warehouse,422,57,119,7,2024-05-02
OMP020,Central_Warehouse,694,52,290,7,2024-05-02
AZI250,Central_Warehouse,593,54,115,7,2024-05-02
DOL650,Central_Warehouse,650,89,110,7,2024-05-02
PAN040,Central_Warehouse,526,52,107,7,2024-05-02
ASP075,Central_Warehouse,424,53,198,7,2024-05-02
PCM001,Central_Warehouse,470,86,336,7,2024-05-03
AMX500,Central_Warehouse,684,55,44,7,2024-05-03
IBU400,Central_Warehouse,230,56,120,7,2024-05-03
MET850,Central_Warehouse,739,55,176,7,2024-05-03
CTZ010,Central_Warehouse,755,56,98,7,2024-05-03
OMP020,Central_Warehouse,171,57,195,7,2024-05-03
AZI250,Central_Warehouse,900,52,118,7,2024-05-03
DOL650,Central_Warehouse,787,86,350,7,2024-05-03
PAN040,Central_Warehouse,692,55,282,7,2024-05-03
ASP075,Central_Warehouse,775,52,114,7,2024-05-03
PCM001,Central_Warehouse,801,104,301,7,2024-05-04
AMX500,Central_Warehouse,327,66,216,7,2024-05-04
IBU400,Central_Warehouse,434,68,156,7,2024-05-04
MET850,Central_Warehouse,710,68,254,7,2024-05-04
CTZ010,Central_Warehouse,769,67,170,7,2024-05-04
OMP020,Central_Warehouse,487,69,67,7,2024-05-04
AZI250,Central_Warehouse,775,66,355,7,2024-05-04
DOL650,Central_Warehouse,569,107,347,7,2024-05-04
PAN040,Central_Warehouse,279,64,81,7,2024-05-04
ASP075,Central_Warehouse,338,67,238,7,2024-05-04
PCM001,Central_Warehouse,964,103,333,7,2024-05-05
AMX500,Central_Warehouse,549,69,290,7,2024-05-05
IBU400,Central_Warehouse,689,63,53,7,2024-05-05
MET850,Central_Warehouse,824,63,34,7,2024-05-05
CTZ010,Central_Warehouse,402,66,89,7,2024-05-05
OMP020,Central_Warehouse,785,66,104,7,2024-05-05
AZI250,Central_Warehouse,990,62,323,7,2024-05-05
DOL650,Central_Warehouse,924,104,137,7,2024-05-05
PAN040,Central_Warehouse,716,63,313,7,2024-05-05
ASP075,Central_Warehouse,580,63,85,7,2024-05-05
PCM001,Central_Warehouse,148,77,320,7,2024-05-06
AMX500,Central_Warehouse,522,51,41,7,2024-05-06
IBU400,Central_Warehouse,517,49,334,7,2024-05-06
MET850,Central_Warehouse,455,47,251,7,2024-05-06
CTZ010,Central_Warehouse,333,50,228,7,2024-05-06
OMP020,Central_Warehouse,142,50,353,7,2024-05-06
AZI250,Central_Warehouse,857,50,271,7,2024-05-06
DOL650,Central_Warehouse,429,81,326,7,2024-05-06
PAN040,Central_Warehouse,727,49,318,7,2024-05-06
ASP075,Central_Warehouse,561,51,182,7,2024-05-06
PCM001,Central_Warehouse,500,88,163,7,2024-05-07
AMX500,Central_Warehouse,280,53,194,7,2024-05-07
IBU400,Central_Warehouse,631,56,211,7,2024-05-07
MET850,Central_Warehouse,679,57,257,7,2024-05-07
CTZ010,Central_Warehouse,156,57,162,7,2024-05-07
OMP020,Central_Warehouse,332,55,293,7,2024-05-07
AZI250,Central_Warehouse,685,56,240,7,2024-05-07
DOL650,Central_Warehouse,575,87,86,7,2024-05-07
PAN040,Central_Warehouse,496,57,348,7,2024-05-07
ASP075,Central_Warehouse,868,55,263,7,2024-05-07
PCM001,Central_Warehouse,554,89,62,7,2024-05-08
AMX500,Central_Warehouse,148,55,220,7,2024-05-08
IBU400,Central_Warehouse,683,55,230,7,2024-05-08
MET850,Central_Warehouse,655,57,170,7,2024-05-08
CTZ010,Central_Warehouse,912,54,250,7,2024-05-08
OMP020,Central_Warehouse,676,54,155,7,2024-05-08
AZI250,Central_Warehouse,232,53,318,7,2024-05-08
DOL650,Central_Warehouse,673,92,153,7,2024-05-08
PAN040,Central_Warehouse,457,55,336,7,2024-05-08
ASP075,Central_Warehouse,302,57,272,7,2024-05-08
PCM001,Central_Warehouse,684,90,179,7,2024-05-09
AMX500,Central_Warehouse,450,54,79,7,2024-05-09
IBU400,Central_Warehouse,762,57,287,7,2024-05-09
MET850,Central_Warehouse,715,52,297,7,2024-05-09
CTZ010,Central_Warehouse,858,56,52,7,2024-05-09
OMP020,Central_Warehouse,466,58,139,7,2024-05-09
AZI250,Central_Warehouse,172,57,329,7,2024-05-09
DOL650,Central_Warehouse,970,90,338,7,2024-05-09
PAN040,Central_Warehouse,445,55,184,7,2024-05-09
ASP075,Central_Warehouse,888,56,317,7,2024-05-09
PCM001,Central_Warehouse,654,89,148,7,2024-05-10
AMX500,Central_Warehouse,681,53,157,7,2024-05-10
IBU400,Central_Warehouse,883,53,262,7,2024-05-10
MET850,Central_Warehouse,192,57,358,7,2024-05-10
CTZ010,Central_Warehouse,250,57,251,7,2024-05-10
OMP020,Central_Warehouse,126,53,306,7,2024-05-10
AZI250,Central_Warehouse,504,53,63,7,2024-05-10
DOL650,Central_Warehouse,713,85,104,7,2024-05-10
PAN040,Central_Warehouse,444,53,159,7,2024-05-10
ASP075,Central_Warehouse,491,56,183,7,2024-05-10
PCM001,Central_Warehouse,213,106,102,7,2024-05-11
AMX500,Central_Warehouse,200,68,265,7,2024-05-11
IBU400,Central_Warehouse,559,67,98,7,2024-05-11
MET850,Central_Warehouse,984,68,162,7,2024-05-11
CTZ010,Central_Warehouse,414,65,310,7,2024-05-11
OMP020,Central_Warehouse,951,69,287,7,2024-05-11
AZI250,Central_Warehouse,627,65,201,7,2024-05-11
DOL650,Central_Warehouse,895,102,319,7,2024-05-11
PAN040,Central_Warehouse,479,65,127,7,2024-05-11
ASP075,Central_Warehouse,157,63,119,7,2024-05-11
PCM001,Central_Warehouse,469,108,102,7,2024-05-12
AMX500,Central_Warehouse,890,67,183,7,2024-05-12
IBU400,Central_Warehouse,943,68,268,7,2024-05-12
MET850,Central_Warehouse,568,63,147,7,2024-05-12
CTZ010,Central_Warehouse,188,69,295,7,2024-05-12
OMP020,Central_Warehouse,379,64,231,7,2024-05-12
AZI250,Central_Warehouse,656,68,216,7,2024-05-12
DOL650,Central_Warehouse,578,108,210,7,2024-05-12
PAN040,Central_Warehouse,906,67,176,7,2024-05-12
ASP075,Central_Warehouse,550,64,352,7,2024-05-12
PCM001,Central_Warehouse,100,76,258,7,2024-05-13
AMX500,Central_Warehouse,610,51,313,7,2024-05-13
IBU400,Central_Warehouse,310,47,213,7,2024-05-13
MET850,Central_Warehouse,850,49,360,7,2024-05-13
CTZ010,Central_Warehouse,830,47,71,7,2024-05-13
OMP020,Central_Warehouse,223,49,239,7,2024-05-13
AZI250,Central_Warehouse,788,47,37,7,2024-05-13
DOL650,Central_Warehouse,922,76,281,7,2024-05-13
PAN040,Central_Warehouse,345,49,292,7,2024-05-13
ASP075,Central_Warehouse,470,47,223,7,2024-05-13
PCM001,Central_Warehouse,944,85,63,7,2024-05-14
AMX500,Central_Warehouse,294,57,120,7,2024-05-14
IBU400,Central_Warehouse,103,54,55,7,2024-05-14
MET850,Central_Warehouse,433,56,172,7,2024-05-14
CTZ010,Central_Warehouse,868,56,84,7,2024-05-14
OMP020,Central_Warehouse,779,53,243,7,2024-05-14
AZI250,Central_Warehouse,511,57,337,7,2024-05-14
DOL650,Central_Warehouse,861,85,219,7,2024-05-14
PAN040,Central_Warehouse,848,53,91,7,2024-05-14
ASP075,Central_Warehouse,772,53,59,7,2024-05-14
PCM001,Central_Warehouse,568,92,170,7,2024-05-15
AMX500,Central_Warehouse,724,53,149,7,2024-05-15
IBU400,Central_Warehouse,568,55,351,7,2024-05-15
MET850,Central_Warehouse,222,56,95,7,2024-05-15
CTZ010,Central_Warehouse,954,54,336,7,2024-05-15
OMP020,Central_Warehouse,269,58,88,7,2024-05-15
AZI250,Central_Warehouse,198,53,61,7,2024-05-15
DOL650,Central_Warehouse,738,92,254,7,2024-05-15
PAN040,Central_Warehouse,542,54,174,7,2024-05-15
ASP075,Central_Warehouse,777,57,152,7,2024-05-15
PCM001,Central_Warehouse,522,87,274,7,2024-05-16
AMX500,Central_Warehouse,548,57,50,7,2024-05-16
IBU400,Central_Warehouse,666,55,205,7,2024-05-16
MET850,Central_Warehouse,209,56,50,7,2024-05-16
CTZ010,Central_Warehouse,690,53,365,7,2024-05-16
OMP020,Central_Warehouse,421,57,156,7,2024-05-16
AZI250,Central_Warehouse,184,56,60,7,2024-05-16
DOL650,Central_Warehouse,848,93,81,7,2024-05-16
PAN040,Central_Warehouse,618,53,328,7,2024-05-16
ASP075,Central_Warehouse,282,56,149,7,2024-05-16
PCM001,Central_Warehouse,582,86,75,7,2024-05-17
AMX500,Central_Warehouse,523,57,33,7,2024-05-17
IBU400,Central_Warehouse,926,56,216,7,2024-05-17
MET850,Central_Warehouse,133,52,32,7,2024-05-17
CTZ010,Central_Warehouse,492,57,119,7,2024-05-17
OMP020,Central_Warehouse,964,53,249,7,2024-05-17
AZI250,Central_Warehouse,395,54,165,7,2024-05-17
DOL650,Central_Warehouse,761,86,222,7,2024-05-17
PAN040,Central_Warehouse,500,53,250,7,2024-05-17
ASP075,Central_Warehouse,937,56,172,7,2024-05-17
PCM001,Central_Warehouse,458,111,58,7,2024-05-18
AMX500,Central_Warehouse,453,67,50,7,2024-05-18
IBU400,Central_Warehouse,268,67,112,7,2024-05-18
MET850,Central_Warehouse,571,66,168,7,2024-05-18
CTZ010,Central_Warehouse,427,69,120,7,2024-05-18
OMP020,Central_Warehouse,927,64,46,7,2024-05-18
AZI250,Central_Warehouse,682,65,98,7,2024-05-18
DOL650,Central_Warehouse,239,102,75,7,2024-05-18
PAN040,Central_Warehouse,100,69,330,7,2024-05-18
ASP075,Central_Warehouse,867,67,57,7,2024-05-18
PCM001,Central_Warehouse,672,108,142,7,2024-05-19
AMX500,Central_Warehouse,995,63,243,7,2024-05-19
IBU400,Central_Warehouse,357,69,204,7,2024-05-19
MET850,Central_Warehouse,437,66,342,7,2024-05-19
CTZ010,Central_Warehouse,485,69,184,7,2024-05-19
OMP020,Central_Warehouse,247,65,312,7,2024-05-19
AZI250,Central_Warehouse,589,65,89,7,2024-05-19
DOL650,Central_Warehouse,272,105,207,7,2024-05-19
PAN040,Central_Warehouse,504,68,144,7,2024-05-19
ASP075,Central_Warehouse,393,66,221,7,2024-05-19
PCM001,Central_Warehouse,351,82,289,7,2024-05-20
AMX500,Central_Warehouse,369,49,287,7,2024-05-20
IBU400,Central_Warehouse,716,49,188,7,2024-05-20
MET850,Central_Warehouse,552,52,100,7,2024-05-20
CTZ010,Central_Warehouse,210,52,314,7,2024-05-20
OMP020,Central_Warehouse,829,51,268,7,2024-05-20
AZI250,Central_Warehouse,333,50,189,7,2024-05-20
DOL650,Central_Warehouse,986,79,102,7,2024-05-20
PAN040,Central_Warehouse,123,48,348,7,2024-05-20
ASP075,Central_Warehouse,940,50,235,7,2024-05-20
PCM001,Central_Warehouse,836,86,142,7,2024-05-21
